TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
ANC Ted Stevens Anchorage International Anchorage AK South Checkpoint 112
ATL Hartsfield Atlanta International Atlanta GA Main Checkpoint 40
BQN Rafael Hernandez Aguadilla PR Rafael Hernandez Air 291
COS Colorado Springs Municipal Colorado Springs CO COS Checkpoint 0
DCA Washington Reagan National Arlington VA South Checkpoint 0
North 0
DEN Denver International Denver CO
South 76
Blue-2 13
DTW Detroit Metro Wayne County Detroit MI
Red 3 14
ELP El Paso International El Paso TX Consolidated Checkpoint 0
CKPT-B3 12
EWR Newark International Newark NJ
CKPT-C1 24
FAI Fairbanks International Fairbanks AK ASAA-FAI 25
FAT Fresno Air Terminal Fresno CA FAT 01 44
FLL Ft. Lauderdale-Hollywood International Fort Lauderdale FL T1 Checkpoint 9
GUM Antonio B. Won Pat International Tamuning GU GUM01 18
"IAD Washington-Dulles International Washington, DC VA Passenger Screening Area:  PreCheck 121"
IND Indianapolis International Indianapolis IN Checkpoint A 5
Terminal 1 0
Terminal 2 1
Terminal 4 Main 318
JFK John F. Kennedy International Jamaica NY
Terminal 5 26
Terminal 7 0
Terminal 8 21
Term 1 - AB 66
LAS Harry Reid International Airport Las Vegas NV Term 1 - D 34
5/15/2022 00:00 Terminal 3 - E Upper 254
TBIT Main Checkpoint 67
Terminal 1.5 – Passenger 0
Terminal 3 - Passenger 27
LAX Los Angeles International Los Angeles CA
Terminal 4 - Passenger 39
Terminal 5 - Passenger 11
Terminal 7 - Passenger 1
LGA LaGuardia Flushing NY TB-CHK 6
LGB Long Beach Daugherty Field Long Beach CA Checkpoint 0
EAST Checkpoint 0
MCO Orlando International Orlando FL
WEST Checkpoint 0
MDW Chicago Midway Chicago IL Main Checkpoint 0
MEM Memphis International Memphis TN Int'l Arrivals 0
North 2 40
MIA Miami International Miami FL
South-J1 71
MSP Minneapolis-St. Paul International St. Paul MN North CP 2
ONT Ontario International Ontario CA T2 37
10 115
ORD Chicago-OHare International Chicago IL 4B 18
6A 18
PDX A/B/C 0
PDX Portland International Airport Portland OR
PDX D/E 33
T-3 North 83
PHX Phoenix Sky Harbor International Phoenix AZ
T-4 A 6
PIT Pittsburgh International Pittsburgh PA Main Checkpoint 10
SEA Seattle-Tacoma International Seattle WA SCP 3 29
SFO San Francisco International San Francisco CA Employee Security Checkpoint D 0
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
Employee Security Checkpoint F 0
Security Checkpoint A 28
Security Checkpoint B 12
Security Checkpoint C 0
SFO San Francisco International San Francisco CA
Security Checkpoint D 4
00:00 Security Checkpoint F-1 77
Security Checkpoint F-3 0
Security Checkpoint G 95
SGF Springfield/Branson National Springfield MO Main Checkpoint 0
SJC San Jose International San Jose CA Terminal A 2
SJU Luis Munoz Marin International San Juan PR Checkpoint BC 409
ANC Ted Stevens Anchorage International Anchorage AK South Checkpoint 69
ATL Hartsfield Atlanta International Atlanta GA Main Checkpoint 20
BQN Rafael Hernandez Aguadilla PR Rafael Hernandez Air 247
DCA Washington Reagan National Arlington VA South Checkpoint 0
DEN Denver International Denver CO South 30
Blue-2 2
DTW Detroit Metro Wayne County Detroit MI
Red 3 4
ELP El Paso International El Paso TX Consolidated Checkpoint 0
CKPT-B3 0
EWR Newark International Newark NJ
CKPT-C1 11
FAI Fairbanks International Fairbanks AK ASAA-FAI 5
FAT Fresno Air Terminal Fresno CA FAT 01 29
FLL Ft. Lauderdale-Hollywood International Fort Lauderdale FL T1 Checkpoint 1
GUM Antonio B. Won Pat International Tamuning GU GUM01 4
"IAD Washington-Dulles International Washington, DC VA Passenger Screening Area:  PreCheck 87"
5/15/2022 Terminal 1 0
Terminal 2 5
Terminal 4 Main 140
JFK John F. Kennedy International Jamaica NY
Terminal 5 6
Terminal 7 0
Terminal 8 0
01:00
Term 1 - D 11
LAS Harry Reid International Airport Las Vegas NV
Terminal 3 - E Upper 40
LAX Los Angeles International Los Angeles CA TBIT Main Checkpoint 15
LGA LaGuardia Flushing NY TB-CHK 0
LGB Long Beach Daugherty Field Long Beach CA Checkpoint 0
EAST Checkpoint 0
MCO Orlando International Orlando FL
WEST Checkpoint 2
MDW Chicago Midway Chicago IL Main Checkpoint 0
North 2 34
MIA Miami International Miami FL
South-J1 28
MSP Minneapolis-St. Paul International St. Paul MN North CP 4
10 24
ORD Chicago-OHare International Chicago IL 4B 2
6A 14
PDX A/B/C 0
PDX Portland International Airport Portland OR
PDX D/E 0
T-3 North 1
PHX Phoenix Sky Harbor International Phoenix AZ
T-4 A 3
PIT Pittsburgh International Pittsburgh PA Main Checkpoint 3
SEA Seattle-Tacoma International Seattle WA SCP 3 20
SFO San Francisco International San Francisco CA Security Checkpoint A 5
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
SFO San Francisco International San Francisco CA Security Checkpoint G 4
SGF Springfield/Branson National Springfield MO Main Checkpoint 0
01:00
SJC San Jose International San Jose CA Terminal A 5
SJU Luis Munoz Marin International San Juan PR Checkpoint BC 243
ANC Ted Stevens Anchorage International Anchorage AK South Checkpoint 24
ATL Hartsfield Atlanta International Atlanta GA Main Checkpoint 44
BQN Rafael Hernandez Aguadilla PR Rafael Hernandez Air 42
North Checkpoint 6
DCA Washington Reagan National Arlington VA
South Checkpoint 0
DEN Denver International Denver CO South 61
Blue-2 4
DTW Detroit Metro Wayne County Detroit MI
Red 3 15
ELP El Paso International El Paso TX Consolidated Checkpoint 0
CKPT-B3 0
EWR Newark International Newark NJ
CKPT-C1 16
FLL Ft. Lauderdale-Hollywood International Fort Lauderdale FL T1 Checkpoint 2
GUM Antonio B. Won Pat International Tamuning GU GUM01 18
"IAD Washington-Dulles International Washington, DC VA Passenger Screening Area:  PreCheck 58"
Terminal 1 0
Terminal 2 2
Terminal 4 Main 125
JFK John F. Kennedy International Jamaica NY
Terminal 5 196
Terminal 7 0
Terminal 8 0
LAS Harry Reid International Airport Las Vegas NV Term 1 - D 57
02:00
LGA LaGuardia Flushing NY TB-CHK 10
5/15/2022 LGB Long Beach Daugherty Field Long Beach CA Checkpoint 0
EAST Checkpoint 0
MCO Orlando International Orlando FL
WEST Checkpoint 0
MDW Chicago Midway Chicago IL Main Checkpoint 3
North 2 29
MIA Miami International Miami FL
South-J1 54
MSP Minneapolis-St. Paul International St. Paul MN North CP 7
10 3
ORD Chicago-OHare International Chicago IL 4B 24
6A 35
PDX A/B/C 0
PDX Portland International Airport Portland OR
PDX D/E 3
T-3 North 17
PHX Phoenix Sky Harbor International Phoenix AZ
T-4 A 32
PIT Pittsburgh International Pittsburgh PA Main Checkpoint 2
PSE Mercedita Ponce PR Mercedita Airport 2
SEA Seattle-Tacoma International Seattle WA SCP 3 33
SGF Springfield/Branson National Springfield MO Main Checkpoint 0
SJC San Jose International San Jose CA Terminal A 0
SJU Luis Munoz Marin International San Juan PR Checkpoint BC 252
ABE Lehigh Valley International Allentown PA ABE Main Terminal 8
ABQ Albuquerque International Sunport Albuquerque NM Checkpoint for A/B Gates 115
ACY Atlantic City International Pleasantville NJ Overflow Checkpoint 129
03:00 ALB Albany County Albany NY Main Checkpoint 59
ANC Ted Stevens Anchorage International Anchorage AK South Checkpoint 174
ATL Hartsfield Atlanta International Atlanta GA Main Checkpoint 274
AUS Austin Bergstrom International Austin TX AUS01 283
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
AUS02E 7
AUS Austin Bergstrom International Austin TX AUS02W 117
AUS03 34
AVP Wilkes Barre/Scranton International Avoca PA Checkpoint 4
BDL Bradley International Windsor Locks CT A1 50
BGR Bangor International Bangor ME Checkpoint 2 20
BNA South Checkpoint 477
BNA Nashville International Nashville TN
North Checkpoint 130
B1 280
BOS Logan International East Boston MA B5 193
C2 386
BUF Buffalo Niagara International Airport Cheektowaga NY Main Checkpoint 61
BWI Baltimore-Washington International BWI Airport MD D/E Checkpoint 133
CLE Cleveland Hopkins International Cleveland OH South 23
CLT Charlotte/Douglas International Charlotte NC A Checkpoint 109
CMH Port Columbus International Columbus OH A 41
COS Colorado Springs Municipal Colorado Springs CO COS Checkpoint 78
COU Columbia Regional Columbia MO Gate 1 Hold Area 5
CVG Cincinnati/Northern Kentucky International Hebron KY T3-MCP 59
DAL Dallas Love Field Dallas TX Checkpoint 36
DCA Washington Reagan National Arlington VA South Checkpoint 0
North 159
DEN Denver International Denver CO
South 845
C21 258
D30 32
DFW Dallas/Fort Worth International DFW Airport TX
E18 50
5/15/2022 03:00 E8 35
DSM Des Moines International Des Moines IA DSM Passenger (Alpha) 73
Blue-2 171
DTW Detroit Metro Wayne County Detroit MI
Red 3 63
ELP El Paso International El Paso TX Consolidated Checkpoint 186
EUG Mahlon Sweet Field (Eugene) Eugene OR EUGZ 173
EWN Coastal Carolina New Bern NC Terminal 4
CKPT-A2 51
CKPT-A3 106
CKPT-B1 76
EWR Newark International Newark NJ
CKPT-B2 2
CKPT-B3 0
CKPT-C1 245
FAR Hector International Fargo ND Gate 10
T1 Checkpoint 351
FLL Ft. Lauderdale-Hollywood International Fort Lauderdale FL
T3E Checkpoint 48
FSD Sioux Falls Regional Sioux Falls SD Gate 67
GPT Gulfport Bilox Regional Gulfport MS GPT-A 6
GSP Greenville-Spartanburg Greer SC Checkpoint 31
GUM Antonio B. Won Pat International Tamuning GU GUM01 45
HOU Houston Hobby Houston TX CENTRAL 57
HTS Tri-State Huntington WV Main Terminal 12
East Mezzanine 21
"IAD Washington-Dulles International Washington, DC VA"
Passenger Screening Area:  PreCheck 146
10/AN Terminal 49
IAH George Bush Intercontinental Houston TX
12/AS Terminal 102
IND Indianapolis International Indianapolis IN Checkpoint B 142
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
JAX Jacksonville International Jacksonville FL Consolidated Passenger Checkpoint 9
Terminal 1 1
Terminal 2 22
Terminal 4 Main 72
JFK John F. Kennedy International Jamaica NY
Terminal 5 591
Terminal 7 0
Terminal 8 158
JNU Juneau International Juneau AK JNU-01 22
Term 1 - AB 179
Term 1 - C 25
LAS Harry Reid International Airport Las Vegas NV Term 1 - CX 228
Term 1 - D 358
Terminal 3 - E Upper 134
Terminal 1 - Passenger 509
Terminal 4 - Passenger 72
LAX Los Angeles International Los Angeles CA
Terminal 5 - Passenger 106
Terminal 7 - Passenger 182
TA CHK 40
LGA LaGuardia Flushing NY
TB-CHK 151
LGB Long Beach Daugherty Field Long Beach CA Checkpoint 0
LIT Little Rock National Little Rock AR LITA 34
MAF Midland International Midland TX MAFA 16
MBS MBS International Freeland MI Passenger Terminal 2
MCE Merced Municipal Merced CA Terminal 0
MCI 31-35 38
MCI 37-45 152
5/15/2022 03:00 MCI Kansas City International Kansas City MO MCI 56-60 25
MCI 61-69 16
MCI 76-85 109
EAST Checkpoint 212
MCO Orlando International Orlando FL
WEST Checkpoint 527
MDT Harrisburg International Middletown PA MDT Main Terminal 31
MDW Chicago Midway Chicago IL Main Checkpoint 538
MEM Memphis International Memphis TN MEM-B 88
MFE Miller International McAllen TX MFE01 0
MFR Rogue Valley International-Medford Medford OR MFRZ 95
MGM Dannelly Field (Montgomery Regional Airport) Montgomery AL MGM-A 38
Central-G 84
MIA Miami International Miami FL North 2 162
South-J1 95
CONC C 132
MKE Milwaukee Mitchell International Milwaukee WI
CONC D 13
North CP 187
MSP Minneapolis-St. Paul International St. Paul MN
T2 CP1 81
MSY New Orleans International Kenner LA MSY01 564
OAJ Albert J Ellis Richlands NC Terminal 28
TERM1 11
OAK Metropolitan Oakland International Oakland CA
TERM2 112
1 49
10 12
ORD Chicago-OHare International Chicago IL 4B 45
5 24
6 28
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
6A 56
7 106
ORD Chicago-OHare International Chicago IL
7A 72
9 261
PDX A/B/C 235
PDX Portland International Airport Portland OR
PDX D/E 329
PGV Pitt-Greenville Greenville NC Terminal 11
Checkpoint B 153
PHL Philadelphia International Philadelphia PA
Checkpoint D\E 247
T-3 North 83
PHX Phoenix Sky Harbor International Phoenix AZ
T-4 A 396
PIA Greater Peoria Peoria IL Checkpoint A 6
PIT Pittsburgh International Pittsburgh PA Main Checkpoint 209
PSC Tri-Cities Pasco WA PSC Main 13
PSE Mercedita Ponce PR Mercedita Airport 76
PWM Portland International Jetport Portland ME Terminal 2 19
Employee Screening Checkpoint (ESC) 53
RDU Raleigh-Durham International RDU Airport NC
Terminal 2 Checkpoint 147
RIC Richmond International Richmond VA RIC Concourse A 78
03:00 ROC Greater Rochester International Airport Rochester NY Checkpoint 25
SAT01 137
SAT San Antonio International San Antonio TX
SAT02 147
SBP San Luis Obispo County San Luis Obispo CA SBP01 5
SEA Seattle-Tacoma International Seattle WA SCP 3 433
Security Checkpoint B 183
SFO San Francisco International San Francisco CA
Security Checkpoint F-1 183
5/15/2022 SGF Springfield/Branson National Springfield MO Main Checkpoint 0
SHR Sheridan County Airport Sheridan WY SHR 01 1
SJC San Jose International San Jose CA Terminal A 0
SJU Luis Munoz Marin International San Juan PR Checkpoint BC 542
SLC Salt Lake City International Salt Lake City UT Main 90
Central B 111
SMF Sacramento International Airport Sacramento CA
Terminal A 73
T1-C 117
STL St. Louis Lambert International St Louis MO T2-E 124
T2-F 22
TLH Tallahassee International Tallahassee FL TLH A 2
TUL Tulsa International Tulsa OK Central Checkpoint 39
TUS Tucson International Tucson AZ BCP 168
ABE Lehigh Valley International Allentown PA ABE Main Terminal 175
ABQ Albuquerque International Sunport Albuquerque NM Checkpoint for A/B Gates 543
ACY Atlantic City International Pleasantville NJ Overflow Checkpoint 224
AEX Alexandria International Alexandria LA AEX01 22
AGS Bush Field Augusta GA AGS-1 114
ALB Albany County Albany NY Main Checkpoint 382
ALW Walla Walla Regional Walla Walla WA ALW Main 34
04:00
AMA Amarillo International Amarillo TX AMA30 30
ANC Ted Stevens Anchorage International Anchorage AK South Checkpoint 291
ART Watertown International Dexter NY Gate Area #1 11
"Main Checkpoint 1,447"
ATL Hartsfield Atlanta International Atlanta GA New T North Checkpoint 201
T South Checkpoint 248
ATW Appleton International Airport Appleton WI Checkpoint 98
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
AUS01 878
AUS02E 255
AUS Austin Bergstrom International Austin TX AUS02W 456
AUS03 272
AUSST 37
AVL Asheville Regional Fletcher NC AVL-A 120
AVP Wilkes Barre/Scranton International Avoca PA Checkpoint 107
AZO Kalamazoo Municipal Kalamazoo MI Main 48
A1 598
BDL Bradley International Windsor Locks CT
A2 146
"BFL Meadows Field, Bakersfield Bakersfield CA BFL01 89"
BGR Bangor International Bangor ME Checkpoint 2 128
BHM Birmingham International Birmingham AL Central 185
BIL Billings Logan Billings MT BILM 60
BIS Bismarck Municipal Bismarck ND Checkpoint A 85
BLI Bellingham International Bellingham WA BLIZ 50
BMI Bloomington-Normal Bloomington IL Checkpoint A 40
"BNA South Checkpoint 1,562"
BNA Nashville International Nashville TN
North Checkpoint 552
BOI Boise Air Terminal/Gowen Field Boise ID BOI-Ckpt 232
A1 646
B1 578
BOS Logan International East Boston MA B5 749
C2 955
E2 117
BQN Rafael Hernandez Aguadilla PR Rafael Hernandez Air 126
5/15/2022 04:00 BRO Brownsville/South Padre International Brownsville TX BROA 36
BTR Baton Rouge Metropolitan Baton Rouge LA BTR01 107
North 156
BTV Burlington International South Burlington VT
South 162
BUF Buffalo Niagara International Airport Cheektowaga NY Main Checkpoint 685
A Checkpoint 186
B Checkpoint 504
BWI Baltimore-Washington International BWI Airport MD
"C Checkpoint 1,115"
D/E Checkpoint 844
BZN Bozeman Yellowstone International Belgrade MT BZNZ 187
CAE Columbia Metropolitan West Columbia SC CAE-A 221
CAK Akron-Canton Regional North Canton OH Main 3
CHA Chattanooga Metropolitan Chattanooga TN CHA-A 190
CHO Charlottesville/Albemarle Charlottesville VA CHO - Checkpoint 55
CHS Charleston County International/AFB Charleston SC Checkpoint 609
CID The Cedar Rapids Cedar Rapids IA CID Passenger 46
Central 225
CLE Cleveland Hopkins International Cleveland OH North 190
South 665
CLL Easterwood College Station TX CLL01 16
A Checkpoint 485
B Checkpoint 149
CLT Charlotte/Douglas International Charlotte NC
C Checkpoint 104
E Checkpoint 106
A 350
CMH Port Columbus International Columbus OH B 375
C 177
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
CMX Houghton County Memorial Calumet MI Gate 48
COS Colorado Springs Municipal Colorado Springs CO COS Checkpoint 315
COU Columbia Regional Columbia MO Gate 1 Hold Area 81
CRP Corpus Christi Corpus Christi TX CRP01 59
CVG Cincinnati/Northern Kentucky International Hebron KY T3-MCP 699
CWA Central Wisconsin Regional Mosinee WI Checkpoint 17
CYS Cheyenne Cheyenne WY CYS 01 16
DAB Daytona Beach International Daytona Beach FL DAB A 176
DAL Dallas Love Field Dallas TX Checkpoint 746
DAY James M. Cox Dayton International Dayton OH Main 281
Concourse A 342
DCA Washington Reagan National Arlington VA North Checkpoint 451
South Checkpoint 490
A Bridge 226
"DEN Denver International Denver CO North 1,069"
"South 1,887"
A12 79
A21 220
A35 28
B30 11
B9 25
C10 83
C21 286
DFW Dallas/Fort Worth International DFW Airport TX
C30 42
D18 89
D30 119
5/15/2022 04:00 E16 135
E18 437
E33 186
E8 145
DLH Duluth International Duluth MN Checkpoint 1 75
DRO Durango-La  Plata County Durango CO Checkpoint 10
DSM Des Moines International Des Moines IA DSM Passenger (Alpha) 448
Blue-1 875
Blue-2 435
DTW Detroit Metro Wayne County Detroit MI Red 1 134
Red 2 51
Red 3 176
EAT Pangborn Memorial East Wenatchee WA EAT Main 24
ECP Northwest Florida Beaches International Airport West Bay FL Checkpoint 1 105
ELM Elmira-Corning Regional Horseheads NY Main Checkpoint 24
ELP El Paso International El Paso TX Consolidated Checkpoint 485
ERI Erie International Erie PA Main Terminal 6
EUG Mahlon Sweet Field (Eugene) Eugene OR EUGZ 327
EVV Evansville Regional Evansville IN Main Checkpoint 62
EWN Coastal Carolina New Bern NC Terminal 60
CKPT-A2 217
CKPT-A3 387
CKPT-B1 408
EWR Newark International Newark NJ
CKPT-B2 1
CKPT-B3 62
CKPT-C1 849
FAI Fairbanks International Fairbanks AK ASAA-FAI 58
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
FAR Hector International Fargo ND Gate 63
FAT Fresno Air Terminal Fresno CA FAT 01 298
FAY Fayetteville Regional Fayetteville NC Terminal 100
T1 Checkpoint 891
T2 Checkpoint 441
FLL Ft. Lauderdale-Hollywood International Fort Lauderdale FL T3E Checkpoint 154
T3F Checkpoint 390
T4 Checkpoint 292
FNT Bishop International Flint MI AOO-01 69
FSD Sioux Falls Regional Sioux Falls SD Gate 180
FSM Fort Smith Municipal Ft Smith AR FSMA 22
FWA Ft. Wayne Municipal Airport Ft. Wayne IN Gate 52
GCC Gillette-Campbell County Gillette WY GCC 01 26
GCK Garden City Municipal Garden City KS GCK-1 3
GEG-A/B 332
GEG Spokane International Spokane WA
GEGC 237
GFK Grand Forks International Grand Forks ND Gate 77
GGG East Texas Regional Longview TX GGGA 13
GJT Grand Junction Regional Grand Junction CO GJTZ 21
GNV Gainesville Regional Gainesville FL GNV A 67
GPI Glacier Park Intl. Kalispell MT Main Checkpoint 56
GPT Gulfport Bilox Regional Gulfport MS GPT-A 149
Concourse A 33
GRB Austin Straubel Field Green Bay WI
Concourse B 128
GRK Killeen-Ft. Hood Regional Killeen TX GRK01 46
GRR Gerald R Ford International Airport Grand Rapids MI Central Checkpoint 537
5/15/2022 04:00 North Concourse 90
GSO Piedmont Triad International Greensboro NC
South Concourse 108
GSP Greenville-Spartanburg Greer SC Checkpoint 327
GTF Great Falls International Great Falls MT GTF E/W 20
GUM Antonio B. Won Pat International Tamuning GU GUM01 149
HLN Helena Regional Helena MT HLNZ 28
HNL03 65
HNL Daniel K. Inouye International Airport Honolulu HI
Mauka 76
HOU Houston Hobby Houston TX CENTRAL 932
HPN Westchester County White Plains NY Main Terminal 84
HRL Valley International Harlingen TX HRL01 72
HSV Huntsville-Madison County Huntsville AL HSV-A 156
HTS Tri-State Huntington WV Main Terminal 37
HVN Tweed - New Haven New Haven CT Gate 1 11
East Mezzanine 284
Employee Checkpoint 34
"IAD Washington-Dulles International Washington, DC VA"
Passenger Screening Area:  PreCheck 263
West Mezzanine 57
10/AN Terminal 418
12/AS Terminal 671
21/B-Employee 137
IAH George Bush Intercontinental Houston TX
30/CN Terminal 143
31/CS Terminal 326
40/D Terminal 70
ICT Wichita Mid-Continent Wichita KS Wichita Main 141
IDA Idaho Falls Municipal Idaho Falls ID IDA-Ckpt 28
ILM Wilmington International Wilmington NC Terminal 67
TotalHour
Pax +Date of Airport City State Checkpoint
KCMDay
PAX
Checkpoint A 497
