"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,99InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,0
"",DEN,Denver International Denver,CO,South,,10
"",,,,C21,,0
"",DFW,Dallas/Fort Worth International DFW Airport,TX,,,
"",,,,E18,,0
"",,,,Blue-2,,3
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,3
"",EWR,Newark International Newark,NJ,Terminal C/1,,6
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,134
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,40
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,87
"",,,,Terminal 1,,7
"",,,,Terminal 4 Main,,88
"",JFK,John F. Kennedy International Jamaica,NY,Terminal 5,,0
"",,,,Terminal 7,,0
"",,,,Terminal 8,,27
"",,,,Term 1 - AB,,1
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,2
"",,,,Terminal 3 - E Upper,,48
"",,,,TBIT Main Checkpoint,,11
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4 - Passenger,,42
"",,,,Terminal 7 - Passenger,,3
"",LGA,LaGuardia Flushing,NY,TB-CHK,,1
"",,,,EAST Checkpoint,,6
"",MCO,Orlando International Orlando,FL,,,
"",,,,WEST Checkpoint,,5
00:00,,,,,,
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",,,,Int'l Arrivals,,0
"",MEM,Memphis International Memphis,TN,,,
"",,,,MEM-C,,0
"",,,,North 2,,1
"",MIA,Miami International Miami,FL,,,
"",,,,South-J1,,26
1/10/2021,,,,,,
"",MSP,Minneapolis-St. Paul International St. Paul,MN,North CP,,3
"",,,,10,,27
"",ORD,Chicago-OHare International Chicago,IL,4B,,10
"",,,,6A,,7
"",,,,PDX A/B/C,,0
"",PDX,Portland International Airport Portland,OR,,,
