"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,55InternationalAnchorage,AK,South Checkpoint,,
"",DEN,Denver International Denver,CO,South,,25
"",,,,Blue-2,,10
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,2
"",,,,Terminal B/2,,77
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,2
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,39
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,47
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,15
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,0
"",,,,Terminal 1,,0
"",,,,Terminal 4 Main,,17
"",JFK,John F. Kennedy International Jamaica,NY,Terminal 5,,0
"",,,,Terminal 7,,0
"",,,,Terminal 8,,0
"",,,,Term 1 - CX,,0
"",,,,Term 1 - D,,6
"",LAS,McCarran International Las Vegas,NV,,,
"",,,,Terminal 3 - E Lower (1),,0
"",,,,Terminal 3 - E Upper,,18
"",,,,TBIT Main Checkpoint,,70
"",,,,Terminal 2 - Passenger,,4
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,75
"",,,,Terminal 5 - Passenger,,0
"",,,,Terminal 7 - Passenger,,31
"",LGA,LaGuardia Flushing,NY,TB-CHK,,0
"",,,,EAST Checkpoint,,4
"",MCO,Orlando International Orlando,FL,WEST Checkpoint,,8
00:00,,,,WEST FIS,,0
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",,,,Int'l Arrivals,,0
8/2/2020,MEM,Memphis International Memphis,TN,,,
"",,,,MEM-C,,0
"",,,,North 3,,4
"",MIA,Miami International Miami,FL,,,
"",,,,South-J1,,1
"",MMH,Mammoth Yosemite Mammoth Lakes,CA,Checkpoint 1,,0
"",MSP,Minneapolis-St. Paul International St. Paul,MN,North CP,,10
"",,,,10,,50
