"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,269InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,18
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,135
"",BWI,Baltimore-Washington International BWI Airport,MD,C Checkpoint,,3
"",DEN,Denver International Denver,CO,North,,152
"",,,,Blue-2,,21
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,18
"",,,,Terminal B/2,,13
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,20
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,96
"",GSN,Saipan Saipan,MP,GSN01,,95
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,123
"",Daniel K. Inouye InternationalHNL,46AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,51
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,36
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,0
"",,,,Terminal 1,,88
"",,,,Terminal 2,,8
"",,,,Terminal 4 Main,,126
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,6
"",,,,Terminal 7,,1
"",,,,Terminal 8,,3
"",,,,Term 1 - AB,,116
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,146
"",,,,Terminal 3 - E Upper,,371
"",,,,TBIT Main Checkpoint,,43
"",,,,Terminal 2 - Passenger,,2
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,46
00:00,,,,Terminal 5 - Passenger,,18
3/1/2020,,,,Terminal 7 - Passenger,,19
"",LIH,Lihue Lihue,HI,LIH01,,20
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,19
