"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,187InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,11
"",BOS,Logan International East Boston,MA,E2,,52
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,122
"",BWI,Baltimore-Washington International BWI Airport,MD,C Checkpoint,,2
"",DEN,Denver International Denver,CO,South,,113
"",,,,Blue-2,,24
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,41
"",,,,Terminal B/2,,7
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,5
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,18
"",FSD,Sioux Falls Regional Sioux Falls,SD,Gate,,1
"",GSN,Saipan Saipan,MP,GSN01,,199
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,238
"",Daniel K. Inouye InternationalHNL,17AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,74
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,24
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,0
"",,,,Terminal 1,,113
"",,,,Terminal 2,,5
"",,,,Terminal 4 Main,,155
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,28
"",,,,Terminal 7,,1
"",,,,Terminal 8,,20
"",,,,Term 1 - AB,,100
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,26
"",,,,Terminal 3 - E Upper,,411
"",,,,TBIT Main Checkpoint,,119
"",,,,Terminal 2 - Passenger,,5
1/19/2020 00:00,,,,Terminal 3 - Passenger,,3
"",,,,Terminal 4 - Passenger,,220
"",LAX,Los Angeles International Los Angeles,CA,,,
"",,,,Terminal 4A - Passenger,,34
"",,,,Terminal 5 - Passenger,,25
"",,,,Terminal 6 - Passenger,,3
