"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,478InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,58
"",BOS,Logan International East Boston,MA,C2,,7
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,117
"",DAL,Dallas Love Field Dallas,TX,Checkpoint,,0
"",DEN,Denver International Denver,CO,South,,149
"",,,,Blue-2,,5
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,19
"",,,,Terminal B/3,,5
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,45
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,101
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,143
"",Ft. Lauderdale-HollywoodFLL,7InternationalFort Lauderdale,FL,T4 Checkpoint,,
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,3
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,204
"",IAH,George Bush Intercontinental Houston,TX,12/AS Terminal,,10
"",,,,Terminal 1,,0
"",,,,Terminal 2,,1
"",,,,Terminal 4 Main,,338
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,3
"",,,,Terminal 7,,0
"",,,,Terminal 8,,43
"",,,,Term 1 - AB,,20
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,48
"",,,,Terminal 3 - E Upper,,147
"",,,,TBIT Main Checkpoint,,201
"",,,,Terminal 2 - Passenger,,6
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,63
"",,,,Terminal 5 - Passenger,,43
7/18/2021 00:00,,,,Terminal 7 - Passenger,,13
"",LGA,LaGuardia Flushing,NY,TB-CHK,,7
"",MCO,Orlando International Orlando,FL,EAST Checkpoint,,6
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,4
