"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,162InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,19
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,132
"",,,,C Checkpoint,,1
"",BWI,Baltimore-Washington International BWI Airport,MD,,,
"",,,,D/E Checkpoint,,0
"",DEN,Denver International Denver,CO,A Bridge,,126
"",,,,Blue-2,,17
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,2
"",,,,Terminal B/2,,61
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,6
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,1
"",GSN,Saipan Saipan,MP,GSN01,,177
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,256
"",Daniel K. Inouye InternationalHNL,0AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,58
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,32
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,0
"",,,,Terminal 1,,61
"",,,,Terminal 2,,2
"",,,,Terminal 4 Main,,357
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,13
"",,,,Terminal 7,,1
"",,,,Terminal 8,,3
"",,,,Term 1 - AB,,57
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,69
"",,,,Terminal 3 - E Upper,,198
"",,,,TBIT Main Checkpoint,,51
"",,,,Terminal 2 - Passenger,,5
"",,,,Terminal 3 - Passenger,,1
2/2/2020 00:00,LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,29
"",,,,Terminal 5 - Passenger,,68
"",,,,Terminal 7 - Passenger,,18
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
