"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,233InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,20
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,221
"",BRW,Will Rogers-Wiley Post Memorial Barrow,AK,BRW-01,,51
"",DEN,Denver International Denver,CO,A Bridge,,160
"",,,,Blue-2,,10
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,12
"",,,,Terminal B/2,,10
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,17
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,131
"",Ft. Lauderdale-HollywoodFLL,37InternationalFort Lauderdale,FL,T4 Checkpoint,,
"",GSN,Saipan Saipan,MP,GSN01,,78
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,216
"",Daniel K. Inouye InternationalHNL,56AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,29
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,29
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,0
"",,,,Terminal 1,,70
"",,,,Terminal 2,,1
"",,,,Terminal 4 Main,,113
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,9
"",,,,Terminal 7,,2
"",,,,Terminal 8,,2
"",,,,Term 1 - AB,,159
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,124
"",,,,Terminal 3 - E Upper,,339
"",,,,TBIT Main Checkpoint,,38
"",,,,Terminal 2 - Passenger,,2
"",,,,Terminal 3 - Passenger,,0
2/23/2020 00:00,LAX,Los Angeles International Los Angeles,CA,,,
"",,,,Terminal 4A - Passenger,,42
"",,,,Terminal 5 - Passenger,,35
"",,,,Terminal 7 - Passenger,,16
