"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,198InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,24
"",BOS,Logan International East Boston,MA,E2,,45
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,175
"",BWI,Baltimore-Washington International BWI Airport,MD,C Checkpoint,,2
"",DEN,Denver International Denver,CO,South,,197
"",,,,Blue-2,,14
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,7
"",,,,Terminal B/2,,5
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,8
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,39
"",GSN,Saipan Saipan,MP,GSN01,,143
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,219
"",Daniel K. Inouye InternationalHNL,36AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,87
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,52
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,2
"",,,,Terminal 1,,46
"",,,,Terminal 2,,3
"",,,,Terminal 4 Main,,212
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,5
"",,,,Terminal 7,,2
"",,,,Terminal 8,,3
"",,,,Term 1 - AB,,101
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,93
"",,,,Terminal 3 - E Upper,,231
"",,,,TBIT Main Checkpoint,,69
"",,,,Terminal 3 - Passenger,,0
00:00,LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,19
2/9/2020,,,,Terminal 5 - Passenger,,41
"",,,,Terminal 7 - Passenger,,17
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,16
