"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,146InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,26
"",BOS,Logan International East Boston,MA,C2,,3
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,102
"",DEN,Denver International Denver,CO,South,,59
"",,,,Blue-2,,8
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,5
"",,,,Terminal B/3,,2
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,15
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,137
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,1
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,22
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,58
"",IAH,George Bush Intercontinental Houston,TX,12/AS Terminal,,4
"",,,,Terminal 1,,0
"",,,,Terminal 2,,1
"",,,,Terminal 4 Main,,274
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,2
"",,,,Terminal 7,,0
"",,,,Terminal 8,,0
"",,,,Term 1 - AB,,29
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,13
"",,,,Terminal 3 - E Upper,,152
"",,,,TBIT Main Checkpoint,,151
"",,,,Terminal 1.5 – Passenger,,0
"",,,,Terminal 2 - Passenger,,3
"",LAX,Los Angeles International Los Angeles,CA,,,
00:00,,,,Terminal 4A - Passenger,,76
"",,,,Terminal 5 - Passenger,,11
"",,,,Terminal 7 - Passenger,,6
10/17/202,LGA,LaGuardia Flushing,NY,TB-CHK,,3
1,MDW,Chicago Midway Chicago,IL,Main Checkpoint,,1
"",,,,Int'l Arrivals,,0
"",MEM,Memphis International Memphis,TN,,,
"",,,,MEM-C,,0
"",,,,North 2,,32
"",MIA,Miami International Miami,FL,,,
"",,,,South-J1,,12
