"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,297InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,0
"",DEN,Denver International Denver,CO,South,,79
"",,,,C21,,11
"",DFW,Dallas/Fort Worth International DFW Airport,TX,,,
"",,,,E16,,5
"",,,,Blue-2,,2
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,5
"",,,,Terminal B/3,,12
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,12
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,120
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,94
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,144
"",,,,Terminal 1,,0
"",,,,Terminal 4 Main,,125
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,2
"",,,,Terminal 7,,23
"",,,,Term 1 - AB,,22
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,181
"",,,,Terminal 3 - E Upper,,132
"",,,,TBIT Main Checkpoint,,0
"",,,,Terminal 2 - Passenger,,3
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4 - Passenger,,51
"",,,,Terminal 6 - Passenger,,7
"",,,,Terminal 7 - Passenger,,12
"",LGA,LaGuardia Flushing,NY,TB-CHK,,1
"",LIH,Lihue Lihue,HI,LIH01,,0
"",,,,EAST Checkpoint,,7
00:00,MCO,Orlando International Orlando,FL,,,
"",,,,WEST Checkpoint,,5
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,1
"",,,,Int'l Arrivals,,0
1/3/2021,MEM,Memphis International Memphis,TN,,,
"",,,,MEM-C,,0
"",,,,North 2,,16
"",MIA,Miami International Miami,FL,,,
"",,,,South-J1,,10
"",MSP,Minneapolis-St. Paul International St. Paul,MN,North CP,,83
