"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",ABQ,Albuquerque International Sunport Albuquerque,NM,Checkpoint for A/B Gates,,7
"",Ted Stevens AnchorageANC,189InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,12
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,110
"",DEN,Denver International Denver,CO,South,,63
"",,,,Blue-2,,15
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,3
"",,,,Terminal B/3,,2
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,2
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,45
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,80
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,20
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,83
"",IAH,George Bush Intercontinental Houston,TX,12/AS Terminal,,2
"",,,,Terminal 1,,25
"",,,,Terminal 2,,0
"",,,,Terminal 4 Main,,195
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,6
"",,,,Terminal 7,,0
"",,,,Terminal 8,,21
"",,,,Term 1 - AB,,81
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,19
"",,,,Terminal 3 - E Upper,,96
"",,,,TBIT Main Checkpoint,,95
"",,,,Terminal 4A - Passenger,,21
"",LAX,Los Angeles International Los Angeles,CA,,,
00:00,,,,Terminal 5 - Passenger,,29
"",,,,Terminal 7 - Passenger,,11
"",LGA,LaGuardia Flushing,NY,TB-CHK,,3
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
9/19/2021,,,,,,
"",,,,North 2,,124
"",MIA,Miami International Miami,FL,,,
"",,,,South-J1,,4
"",MSP,Minneapolis-St. Paul International St. Paul,MN,North CP,,5
