"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,226InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,35
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,133
"",DEN,Denver International Denver,CO,South,,215
"",DSM,Des Moines International Des Moines,IA,DSM Passenger (Alpha),,5
"",,,,Blue-2,,23
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,9
"",,,,Terminal B/3,,5
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,7
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,82
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,78
"",Ft. Lauderdale-HollywoodFLL,31InternationalFort Lauderdale,FL,T4 Checkpoint,,
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,3
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,105
"",,,,Terminal 1,,2
"",,,,Terminal 4 Main,,229
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,10
"",,,,Terminal 7,,0
"",,,,Term 1 - AB,,54
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,80
"",,,,Terminal 3 - E Upper,,234
"",,,,TBIT Main Checkpoint,,267
"",,,,Terminal 1.5 – Passenger,,4
"",,,,Terminal 2 - Passenger,,23
"",LAX,Los Angeles International Los Angeles,CA,,,
"",,,,Terminal 4A - Passenger,,96
"",,,,Terminal 5 - Passenger,,67
"",,,,Terminal 7 - Passenger,,20
00:00,LGA,LaGuardia Flushing,NY,TB-CHK,,4
"",MCI,Kansas City International Kansas City,MO,MCI 76-85,,39
6/20/2021,MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,46
"",MIA,Miami International Miami,FL,,,
