"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,263InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,18
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,159
"",,,,C Checkpoint,,6
"",BWI,Baltimore-Washington International BWI Airport,MD,,,
"",,,,D/E Checkpoint,,1
"",DEN,Denver International Denver,CO,South,,35
"",,,,Blue-2,,27
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,7
"",,,,Terminal B/2,,12
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,29
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,69
"",GSN,Saipan Saipan,MP,GSN01,,2
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,25
"",Daniel K. Inouye InternationalHNL,35AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,27
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,127
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,2
"",,,,Terminal 1,,113
"",,,,Terminal 2,,6
"",,,,Terminal 4 Main,,72
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,10
"",,,,Terminal 7,,45
"",,,,Terminal 8,,4
"",,,,Term 1 - AB,,21
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,44
"",,,,Terminal 3 - E Upper,,102
"",,,,TBIT Main Checkpoint,,36
"",,,,Terminal 3 - Passenger,,0
00:00,LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,35
3/8/2020,,,,Terminal 5 - Passenger,,16
"",,,,Terminal 7 - Passenger,,18
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,7
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,11
