"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,211InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,95
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,163
"",BWI,Baltimore-Washington International BWI Airport,MD,C Checkpoint,,2
"",DEN,Denver International Denver,CO,South,,94
"",,,,Blue-2,,20
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,22
"",,,,Terminal B/2,,70
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,31
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,36
"",,Ft. Lauderdale-Hollywood,,T2 Checkpoint,,0
"",FLL,FLInternational Fort Lauderdale,,T3F Checkpoint,,43
"",GSN,Saipan Saipan,MP,GSN01,,324
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,288
"",Daniel K. Inouye InternationalHNL,46AirportHonolulu,HI,HNL03,,
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,84
"",IAG,Niagara Falls International Niagara Falls,NY,IAG-01,,17
"",IND,Indianapolis International Indianapolis,IN,Checkpoint B,,0
"",,,,Terminal 1,,55
"",,,,Terminal 2,,3
"",,,,Terminal 4 Main,,280
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,17
"",,,,Terminal 7,,2
"",,,,Terminal 8,,3
"",,,,Term 1 - AB,,52
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,138
"",,,,Terminal 3 - E Upper,,274
"",,,,TBIT Main Checkpoint,,166
"",LAX,Los Angeles International Los Angeles,CA,Terminal 2 - Passenger,,23
1/12/2020 00:00,,,,Terminal 4A - Passenger,,16
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,26
