"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,121InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,0
"",DEN,Denver International Denver,CO,South,,117
"",,,,C21,,0
"",DFW,Dallas/Fort Worth International DFW Airport,TX,,,
"",,,,E18,,5
"",,,,Blue-2,,2
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,5
"",,,,Terminal B/3,,0
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,4
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,153
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,30
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,2
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,99
"",,,,Terminal 1,,0
"",,,,Terminal 4 Main,,70
"",JFK,John F. Kennedy International Jamaica,NY,Terminal 5,,2
"",,,,Terminal 7,,0
"",,,,Terminal 8,,19
"",,,,Term 1 - AB,,45
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,67
"",,,,Terminal 3 - E Upper,,158
"",,,,TBIT Main Checkpoint,,2
"",,,,Terminal 2 - Passenger,,0
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,32
"",,,,Terminal 5 - Passenger,,1
"",,,,Terminal 7 - Passenger,,14
"",LGA,LaGuardia Flushing,NY,TB-CHK,,2
00:00,,,,,,
"",MCO,Orlando International Orlando,FL,EAST FIS,,0
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,0
"",,,,Int'l Arrivals,,0
3/7/2021,MEM,Memphis International Memphis,TN,,,
"",,,,MEM-C,,0
"",,,,North 2,,10
"",MIA,Miami International Miami,FL,,,
"",,,,South-J1,,2
"",MSP,Minneapolis-St. Paul International St. Paul,MN,South CP,,4
