"",,,,,,PMIS - Total
CustomerDate Hour of MetricsDay,Airport,City,State,Checkpoint,,Throughput
"",,,,,,(Unadjusted)
"",Ted Stevens AnchorageANC,435InternationalAnchorage,AK,South Checkpoint,,
"",ATL,"Hartsfield Atlanta International Atlanta,",GA,Main Checkpoint,,38
"",BQN,Rafael Hernandez Aguadilla,PR,Rafael Hernandez Air,,158
"",DEN,Denver International Denver,CO,South,,78
"",,,,Blue-2,,20
"",DTW,Detroit Metro Wayne County Detroit,MI,,,
"",,,,Red 3,,2
"",,,,Terminal B/3,,0
"",EWR,Newark International Newark,NJ,,,
"",,,,Terminal C/1,,7
"",FAI,Fairbanks International Fairbanks,AK,ASAA-FAI,,164
"",FAT,Fresno Air Terminal Fresno,CA,FAT 01,,104
"",,,,T2 Checkpoint,,0
"",Ft. Lauderdale-HollywoodFLL,12InternationalFort Lauderdale,FL,T3F Checkpoint,,
"",,,,T4 Checkpoint,,17
"",GUM,Antonio B. Won Pat International Tamuning,GU,GUM01,,32
"",IAD,"Washington-Dulles International Washington, DC",VA,Passenger Screening Area:  PreCheck,,108
"",IAH,George Bush Intercontinental Houston,TX,12/AS Terminal,,2
"",,,,Terminal 1,,0
"",,,,Terminal 2,,4
"",,,,Terminal 4 Main,,391
"",JFK,John F. Kennedy International Jamaica,NY,,,
"",,,,Terminal 5,,7
"",,,,Terminal 7,,0
"",,,,Terminal 8,,23
"",,,,Term 1 - AB,,51
"",LAS,McCarran International Las Vegas,NV,Term 1 - D,,41
"",,,,Terminal 3 - E Upper,,119
"",,,,TBIT Main Checkpoint,,176
00:00,,,,Terminal 2 - Passenger,,0
"",LAX,Los Angeles International Los Angeles,CA,Terminal 4A - Passenger,,116
"",,,,Terminal 5 - Passenger,,4
"",,,,Terminal 7 - Passenger,,18
8/8/2021,,,,,,
"",LGA,LaGuardia Flushing,NY,TB-CHK,,0
"",MDW,Chicago Midway Chicago,IL,Main Checkpoint,,3
"",MEM,Memphis International Memphis,TN,Int'l Arrivals,,0
"",,,,North 2,,47
